user_id,pid7_reduced,age_bin,interest,activity_window,activity_n_total,activity_n_urls,activity_n_bias,activity_n_news,activity_n_fake,activity_n_fake_ng,activity_n_fake_either,activity_mean_bias,activity_mean_bias_news,activity_p_news,activity_p_fake,activity_p_fake_ng,activity_p_fake_either,activity_p_fake_news,activity_p_fake_news_ng,activity_p_fake_news_either,browser_history_window,browser_history_n_total,browser_history_n_urls,browser_history_n_bias,browser_history_n_news,browser_history_n_fake,browser_history_n_fake_ng,browser_history_n_fake_either,browser_history_mean_bias,browser_history_mean_bias_news,browser_history_p_news,browser_history_p_fake,browser_history_p_fake_ng,browser_history_p_fake_either,browser_history_p_fake_news,browser_history_p_fake_news_ng,browser_history_p_fake_news_either,activity_gs_search_window,activity_gs_search_n_serps,activity_gs_search_n_cmpts,activity_gs_search_n_results,activity_gs_search_n_urls,activity_gs_search_n_urls_bias,activity_gs_search_n_urls_news,activity_gs_search_n_urls_fake,activity_gs_search_n_urls_fake_ng,activity_gs_search_n_urls_fake_either,activity_gs_search_n_serps_w_news,activity_gs_search_n_serps_w_fake,activity_gs_search_n_serps_w_fake_ng,activity_gs_search_n_serps_w_fake_either,activity_gs_search_n_serps_w_fake_news,activity_gs_search_n_serps_w_fake_news_ng,activity_gs_search_n_serps_w_fake_news_either,activity_gs_search_mean_urls,activity_gs_search_mean_cmpts,activity_gs_search_mean_average_bias,activity_gs_search_mean_weighted_bias,activity_gs_search_mean_ranking_bias,activity_gs_search_mean_average_bias_news,activity_gs_search_mean_weighted_bias_news,activity_gs_search_mean_ranking_bias_news,activity_gs_search_p_serps_w_news,activity_gs_search_p_serps_w_fake,activity_gs_search_p_serps_w_fake_ng,activity_gs_search_p_serps_w_fake_either,activity_gs_search_p_serps_w_fake_news,activity_gs_search_p_serps_w_fake_news_ng,activity_gs_search_p_serps_w_fake_news_either,activity_gs_search_p_urls_news,activity_gs_search_p_urls_fake,activity_gs_search_p_urls_fake_ng,activity_gs_search_p_urls_fake_either,activity_gs_search_p_urls_fake_news,activity_gs_search_p_urls_fake_news_ng,activity_gs_search_p_urls_fake_news_either,activity_gs_follow_window,activity_gs_follow_n_total,activity_gs_follow_n_urls,activity_gs_follow_n_bias,activity_gs_follow_n_news,activity_gs_follow_n_fake,activity_gs_follow_n_fake_ng,activity_gs_follow_n_fake_either,activity_gs_follow_n_unique_urls,activity_gs_follow_n_unique_domains,activity_gs_follow_n_unique_urls_bias,activity_gs_follow_n_unique_urls_news,activity_gs_follow_n_unique_urls_fake,activity_gs_follow_mean_bias,activity_gs_follow_mean_bias_news,activity_gs_follow_p_news,activity_gs_follow_p_fake,activity_gs_follow_p_fake_ng,activity_gs_follow_p_fake_either,activity_gs_follow_p_fake_news,activity_gs_follow_p_fake_news_ng,activity_gs_follow_p_fake_news_either,party7,party_cat,age_group,high_interest,college,female,race_r,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
349,Strong Republican,45 - 64,Very interested,175.32182870370372,26845.0,24608.0,9174.0,482.0,41.0,122.0,122.0,0.1140140396773532,0.1818212410501193,0.0195871261378413,0.0016661248374512,0.0049577373211963,0.0049577373211963,0.0850622406639004,0.2531120331950207,0.2531120331950207,260.0293981481482,37845.0,37845.0,12295.0,797.0,69.0,126.0,129.0,0.1044631150874339,0.1765673333333333,0.0210595851499537,0.0018232263178755,0.0033293697978596,0.0034086405073325,0.0865746549560853,0.1580928481806775,0.1618569636135508,174.99572916666668,532.0,6054.0,9408.0,8275.0,5060.0,1889.0,12.0,11.0,23.0,385.0,9.0,6.0,15.0,9.0,6.0,15.0,15.55451127819549,11.3796992481203,-0.0312080250348107,-0.0418924959256286,-0.0106844708908179,-0.0722662758253712,-0.0758759515061401,-0.0036096756807689,0.7236842105263158,0.0169172932330827,0.0112781954887218,0.0281954887218045,0.0233766233766233,0.0155844155844155,0.0389610389610389,0.2282779456193353,0.0014501510574018,0.0013293051359516,0.0027794561933534,0.0063525674960296,0.0058231868713605,0.0121757543673901,174.976875,105.0,105.0,42.0,4.0,0.0,0.0,0.0,98.0,75.0,39.0,4.0,0.0,0.0819285714285714,0.0280499999999999,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,45-64,1,0,1,1,-0.262545698918635,0.0030838740417094,-0.0608648144247871,-0.0369061481011893,-0.0079916237800345,-0.0100304463912025,-0.0095808007763522,-5.77728719598271e-05,0.0187981162976582,0.0173685573856033
350,Lean Democrat,45 - 64,Very interested,136.05846064814816,157959.0,145708.0,75437.0,5461.0,13.0,2.0,15.0,0.0494608971724602,0.0422645107487027,0.03747906772449,8.921953496033162e-05,1.372608230158948e-05,0.0001029456172619,0.0023805163889397,0.0003662332906061,0.0027467496795458,225.5077662037037,111081.0,111081.0,55775.0,4437.0,8.0,1.0,9.0,0.0402668883908561,0.0392676611250284,0.0399438247765144,7.201951728918537e-05,9.00243966114817e-06,8.102195695033355e-05,0.0018030200585981,0.0002253775073247,0.0020283975659229,136.00059027777775,1918.0,21766.0,36878.0,32985.0,22534.0,7912.0,46.0,21.0,67.0,1326.0,38.0,12.0,50.0,38.0,12.0,50.0,17.197601668404587,11.348279457768507,0.0151066937184688,0.0112967987632794,-0.0038098949551894,-0.0243250848132525,-0.0209343982187826,0.0033906865944698,0.6913451511991658,0.0198123044838373,0.0062565172054223,0.0260688216892596,0.028657616892911,0.0090497737556561,0.0377073906485671,0.2398666060330453,0.0013945732908897,0.0006366530241018,0.0020312263149916,0.005813953488372,0.002654196157735,0.0084681496461071,136.00056712962962,476.0,476.0,316.0,78.0,0.0,0.0,0.0,413.0,234.0,266.0,75.0,0.0,-0.0053395569620253,0.0056602739726027,0.1638655462184874,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,45-64,1,0,0,1,-0.205096801118804,0.0058831113823061,-0.0482971399564194,-0.0147924950869807,-0.0116572555344469,-0.0008706144672245,-0.0077127562739099,-0.0080073306019885,0.014715143927289,0.0205562831660715
351,Not very strong Democrat,25 - 44,Very interested,142.0090277777778,64713.0,61278.0,33199.0,3855.0,0.0,16.0,16.0,-0.0887307147805457,-0.3305527561172358,0.0629100166454518,0.0,0.0002611051274519,0.0002611051274519,0.0,0.0041504539559014,0.0041504539559014,169.81484953703705,47694.0,47694.0,22247.0,2061.0,0.0,16.0,16.0,0.0205657167258506,-0.2644275464124436,0.0432129827651276,0.0,0.0003354719671237,0.0003354719671237,0.0,0.0077632217370208,0.0077632217370208,135.98020833333334,142.0,1445.0,1963.0,1845.0,882.0,453.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,12.992957746478874,10.17605633802817,-0.1716496898643991,-0.170853031761308,0.0007966581030911,-0.1560151143177809,-0.1652035136818092,-0.0091883993640282,0.6408450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.2455284552845528,0.0,0.0,0.0,0.0,0.0,0.0,135.98024305555555,45.0,45.0,22.0,10.0,0.0,0.0,0.0,44.0,39.0,21.0,10.0,0.0,-0.1205045454545454,-0.0894899999999999,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,6,Not very strong D,25-44,1,1,1,1,-0.301195544144098,-0.0303376350734176,-0.079461393522551,-0.0884619691089676,-0.0457723341668952,-0.0011764448067959,0.0250472026593491,0.0226951705479546,0.0280458060632262,-0.0412891760429758
352,Lean Democrat,25 - 44,Somewhat interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,25-44,0,0,1,2,,,,,,,,,,
353,Lean Democrat,45 - 64,Extremely interested,25.134375,4681.0,4222.0,2374.0,48.0,0.0,0.0,0.0,0.017619924178601,0.01001875,0.0113690194220748,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16.153680555555557,4.0,48.0,66.0,62.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,12.0,0.0379916666666666,0.0183098611111111,-0.0196818055555555,0.0465,0.0465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,45-64,1,0,1,1,-0.211130438947909,-0.0198533154035508,-0.0296749132486556,0.0518432421532235,-0.0840056132925042,0.0023196389261969,0.0322079007612914,0.0298742496236365,-0.0558935861547047,0.0800381124205613
354,Independent/Not sure,45 - 64,Somewhat interested,154.0971875,90982.0,81929.0,22459.0,2977.0,3.0,25.0,25.0,0.1205129970167672,0.1038091127922971,0.0363363400017087,3.661707087844353e-05,0.0003051422573203,0.0003051422573203,0.0010077258985555,0.0083977158212966,0.0083977158212966,244.9598263888889,155890.0,155890.0,30792.0,4089.0,3.0,25.0,25.0,0.1190518186541958,0.1144587142139628,0.0262300339983321,1.924433895695683e-05,0.0001603694913079,0.0001603694913079,0.0007336757153338,0.0061139642944485,0.0061139642944485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,45-64,0,1,1,3,,,,,,,,,,
355,Strong Democrat,25 - 44,Very interested,27.30466435185185,13726.0,12442.0,2655.0,10.0,0.0,0.0,0.0,0.0115297551789077,-0.16078,0.0008037293039704,0.0,0.0,0.0,0.0,0.0,0.0,86.40275462962963,4254.0,4254.0,741.0,2.0,0.0,0.0,0.0,-0.0089674763832658,-0.1183,0.000470145745181,0.0,0.0,0.0,0.0,0.0,0.0,27.298414351851854,155.0,4113.0,4580.0,4430.0,1394.0,346.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,28.580645161290324,26.53548387096774,-0.0471723638836468,-0.0515260961692763,-0.0043537322856294,-0.049571251616436,-0.0579659490038455,-0.0083946973874095,0.4516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0781038374717833,0.0,0.0,0.0,0.0,0.0,0.0,27.29842592592593,73.0,73.0,30.0,2.0,0.0,0.0,0.0,70.0,47.0,30.0,2.0,0.0,-0.03472,-0.0104,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,25-44,1,0,0,1,-0.213117444978669,0.0292140788902735,-0.0241927559095618,0.0059071495470375,0.0263200347145481,0.0013834669233896,-0.0070379752025053,-0.0146773401819485,0.0024360161538493,-0.0034845766157823
356,Strong Republican,45 - 64,Extremely interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Strong R,45-64,1,1,1,1,,,,,,,,,,
357,Strong Republican,45 - 64,Not at all interested,95.6957175925926,141648.0,118114.0,50062.0,28274.0,0.0,73.0,73.0,0.1083387359673878,0.1057337731710768,0.2393789051255566,0.0,0.0006180469715698,0.0006180469715698,0.0,0.0025818773431421,0.0025818773431421,174.75782407407408,201660.0,201660.0,62044.0,37196.0,7.0,60.0,61.0,0.1163913722519502,0.1216420445376795,0.184449072696618,3.471189130219181e-05,0.0002975304968759,0.0003024893384905,0.0001881922787396,0.0016130766749112,0.0016399612861598,87.16626157407407,81.0,952.0,1589.0,1315.0,656.0,168.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,16.234567901234566,11.753086419753089,0.0584120267345379,0.0525780428388965,-0.0058339838956413,-0.0284772525676937,-0.021239932653617,0.0072373199140767,0.654320987654321,0.0,0.0,0.0,0.0,0.0,0.0,0.1277566539923954,0.0,0.0,0.0,0.0,0.0,0.0,86.30155092592592,16.0,16.0,3.0,2.0,0.0,0.0,0.0,15.0,14.0,3.0,2.0,0.0,0.1278999999999999,0.159,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,45-64,0,1,0,1,-0.227161213653598,0.0300544478187327,-0.0315092738096827,-0.0380856615258255,-0.0024572066369238,0.0160568323632648,0.0088678860101444,0.0678607381192192,-0.0213736401003801,-0.0020023705730405
358,Independent/Not sure,18 - 24,Not at all interested,61.10351851851852,18956.0,17906.0,3118.0,194.0,0.0,0.0,0.0,0.1347006093649766,0.1099829896907216,0.0108343571987043,0.0,0.0,0.0,0.0,0.0,0.0,52.137939814814814,19014.0,19014.0,6690.0,417.0,0.0,2.0,2.0,0.1605165919282511,0.1147968674698795,0.0219312085831492,0.0,0.0001051856526769,0.0001051856526769,0.0,0.0047961630695443,0.0047961630695443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,18-24,0,1,1,5,,,,,,,,,,
359,Strong Republican,45 - 64,Extremely interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Strong R,45-64,1,0,0,1,,,,,,,,,,
360,Strong Republican,18 - 24,Very interested,77.04158564814814,196281.0,183214.0,127978.0,18727.0,45.0,150.0,158.0,0.0453447842597918,0.1395516983768676,0.1022138046219175,0.0002456144181121,0.0008187147270405,0.0008623795124826,0.0024029476157419,0.0080098253858065,0.0084370160730496,153.38828703703703,124689.0,124689.0,84106.0,11313.0,25.0,76.0,84.0,0.0264902064062016,0.1091514102678174,0.0907297355821283,0.0002004988411166,0.0006095164769947,0.0006736761061521,0.0022098470785821,0.0067179351188897,0.007425086184036,77.96148148148148,7614.0,86799.0,150300.0,135633.0,96779.0,45818.0,22.0,49.0,71.0,5611.0,22.0,42.0,64.0,22.0,42.0,64.0,17.81363278171789,11.39992119779354,0.0366562041172738,0.0368159896697997,0.0001597855525258,0.0725681278965143,0.0739661836285952,0.0013980557320808,0.7369319674284214,0.0028894142369319,0.0055161544523246,0.0084055686892566,0.0039208697201924,0.0074852967385492,0.0114061664587417,0.3378086453886591,0.0001622024138668,0.0003612690127033,0.0005234714265702,0.000480160635558,0.0010694486882884,0.0015496093238465,77.94804398148148,2362.0,2362.0,1836.0,815.0,0.0,0.0,0.0,1616.0,535.0,1185.0,504.0,0.0,0.0811661764705882,0.1090502475247525,0.3450465707027942,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,18-24,1,0,0,1,-0.216909043257854,-0.0294819398882456,-0.0079657609400682,0.0121943926707858,-0.0166773406072822,0.0062162283836724,0.0070161390362512,-0.0147233379706872,0.0065987170231601,0.0283123068710724
361,Independent/Not sure,25 - 44,Extremely interested,110.5354976851852,250653.0,234467.0,172604.0,5245.0,0.0,26.0,26.0,0.0456033504438129,-0.2087467040673211,0.0223698857408505,0.0,0.0001108898053883,0.0001108898053883,0.0,0.0049571020019065,0.0049571020019065,199.4441898148148,305372.0,305372.0,218090.0,4604.0,1.0,21.0,21.0,0.0591790370947773,-0.1802697011179557,0.0150766933445109,3.2746944710058552e-06,6.876858389112295e-05,6.876858389112295e-05,0.0002172024326672,0.0045612510860121,0.0045612510860121,109.46090277777778,5402.0,57187.0,86552.0,78430.0,40203.0,10229.0,65.0,72.0,133.0,2474.0,32.0,60.0,87.0,32.0,60.0,87.0,14.518696778970751,10.58626434653832,-0.0310824817503723,-0.032351579168469,-0.0012690974180967,-0.0979994089463381,-0.0991957288855452,-0.001196319939207,0.4579785264716771,0.0059237319511292,0.0111069974083672,0.0161051462421325,0.0129345189975747,0.0242522231204527,0.0351657235246564,0.1304220323855667,0.0008287645033788,0.0009180160652811,0.0016957796761443,0.0063544823540913,0.0070388112229934,0.0130022485091406,109.2232986111111,1551.0,1551.0,903.0,152.0,0.0,4.0,4.0,1410.0,671.0,819.0,141.0,2.0,-0.0356495016611295,-0.1606839160839161,0.0980012894906511,0.0,0.0025789813023855,0.0025789813023855,0.0,0.0263157894736842,0.0263157894736842,4, No party,25-44,1,1,1,2,-0.134573185381329,0.0078383625242596,-0.0327548397804095,-0.0212786469528642,0.0040219705273239,0.0005910717417527,-0.00181684020776,0.0003201216001265,0.0091285646839664,0.0024953884862361
362,Strong Republican,25 - 44,Somewhat interested,38.04273148148148,75.0,66.0,45.0,0.0,0.0,0.0,0.0,0.3444400000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9255787037037,768.0,768.0,352.0,7.0,0.0,0.0,0.0,0.1150071022727272,0.1293571428571428,0.0091145833333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Strong R,25-44,0,0,1,1,,,,,,,,,,
363,Not very strong Democrat,25 - 44,Not at all interested,,,,,,,,,,,,,,,,,,20.924502314814816,2021.0,2021.0,1208.0,6.0,0.0,0.0,0.0,-0.1757132450331125,0.0926666666666666,0.0029688273132112,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Not very strong D,25-44,0,1,1,1,,,,,,,,,,
364,Strong Democrat,18 - 24,Extremely interested,,,,,,,,,,,,,,,,,,85.9314699074074,856.0,856.0,538.0,54.0,0.0,0.0,0.0,-0.0153037174721189,0.0084574074074074,0.0630841121495327,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,18-24,1,1,1,1,,,,,,,,,,
365,Not very strong Democrat,25 - 44,Very interested,,,,,,,,,,,,,,,,,,18.276377314814816,5909.0,5909.0,4033.0,14.0,0.0,0.0,0.0,-0.0716809818993305,-0.372992857142857,0.0023692672194956,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Not very strong D,25-44,1,1,0,2,,,,,,,,,,
366,Lean Democrat,18 - 24,Not very interested,32.36818287037037,17436.0,15299.0,6217.0,318.0,0.0,0.0,0.0,0.0464236287598513,0.0825389937106918,0.0207856722661611,0.0,0.0,0.0,0.0,0.0,0.0,117.4495601851852,26533.0,26533.0,12153.0,282.0,1.0,0.0,1.0,0.0196782934254916,-0.038663829787234,0.0106282742245505,3.76889156898956e-05,0.0,3.76889156898956e-05,0.0035460992907801,0.0,0.0035460992907801,32.87916666666667,599.0,6451.0,12182.0,10606.0,6923.0,966.0,8.0,0.0,8.0,301.0,8.0,0.0,8.0,8.0,0.0,8.0,17.706176961602672,10.769616026711184,-0.0309375193600834,-0.0386713541068691,-0.0077338347467856,-0.106151039943814,-0.1088978569619823,-0.0027468170181683,0.5025041736227045,0.013355592654424,0.0,0.013355592654424,0.0265780730897009,0.0,0.0265780730897009,0.0910805204601169,0.0007542900245144,0.0,0.0007542900245144,0.0082815734989648,0.0,0.0082815734989648,32.85638888888889,257.0,257.0,144.0,11.0,0.0,0.0,0.0,231.0,141.0,128.0,10.0,0.0,-0.0424416666666666,-0.1397636363636364,0.0428015564202334,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,18-24,0,0,0,5,-0.192609496968135,0.0492224973086747,-0.0504611245056772,0.0476776279833141,0.0325827310710119,0.0074367568206546,-0.0183399104362765,-0.0103454374793007,0.0315689450906919,0.0141074711570264
367,Independent/Not sure,45 - 64,Not at all interested,148.26244212962962,193720.0,159203.0,84430.0,45523.0,0.0,121.0,121.0,0.1220461222314033,0.0976112360784658,0.2859431040872345,0.0,0.0007600359289711,0.0007600359289711,0.0,0.002657997056433,0.002657997056433,151.02965277777778,137110.0,137110.0,67423.0,30199.0,0.0,79.0,79.0,0.1224337436779734,0.0978331865147701,0.2202538108088396,0.0,0.0005761797097221,0.0005761797097221,0.0,0.0026159806616113,0.0026159806616113,110.96631944444444,26.0,273.0,409.0,386.0,207.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.846153846153848,10.5,-0.0126754264214046,-0.0134080415583745,-0.0007326151369699,-0.241075,-0.2002590277777778,0.0408159722222221,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0621761658031088,0.0,0.0,0.0,0.0,0.0,0.0,110.96569444444444,9.0,9.0,7.0,0.0,0.0,0.0,0.0,9.0,6.0,7.0,0.0,0.0,0.0195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4, No party,45-64,0,0,0,1,-0.342662637248385,0.0648185481439025,-0.0504273916251691,0.118004597138188,0.044591769669171,0.0373956304813408,0.0062861215071487,0.0182237873422703,0.0306511510723847,0.0237873017626097
368,Lean Democrat,25 - 44,Very interested,82.0302662037037,121113.0,110823.0,83027.0,1099.0,0.0,2.0,2.0,-0.0665967311838283,-0.2955122623574144,0.0099167140395044,0.0,1.8046795340317443e-05,1.8046795340317443e-05,0.0,0.0018198362147406,0.0018198362147406,86.95680555555556,67422.0,67422.0,49503.0,545.0,0.0,2.0,2.0,-0.0967531220330081,-0.2775880455407969,0.0080834149090801,0.0,2.9663907923229807e-05,2.9663907923229807e-05,0.0,0.0036697247706422,0.0036697247706422,82.68126157407407,1579.0,16713.0,25545.0,22104.0,13108.0,3166.0,17.0,24.0,41.0,912.0,11.0,17.0,28.0,11.0,17.0,28.0,13.998733375554147,10.584547181760607,-0.112227989441952,-0.1166112523483971,-0.004383262906445,-0.1772538199111371,-0.179236039523811,-0.0019822196126738,0.577580747308423,0.0069664344521849,0.0107663077897403,0.0177327422419252,0.0120614035087719,0.0186403508771929,0.0307017543859649,0.1432319942091929,0.0007690915671371,0.001085776330076,0.0018548678972131,0.005369551484523,0.0075805432722678,0.0129500947567909,81.33840277777777,401.0,401.0,284.0,33.0,0.0,0.0,0.0,379.0,180.0,265.0,31.0,0.0,-0.1149887323943662,-0.1995903225806451,0.0822942643391521,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,25-44,1,0,1,1,-0.146125582166527,0.0193863130076544,-0.0269089361465337,-0.0211051502027982,0.0103289550917882,-0.0246246489109311,-0.0220989070901421,-0.0205658575076787,0.0109425659063017,-0.0005613010625103
369,Strong Democrat,18 - 24,Not very interested,117.22292824074074,5919.0,5263.0,1426.0,79.0,0.0,0.0,0.0,-0.0592363253856943,0.0871215384615384,0.0150104503135094,0.0,0.0,0.0,0.0,0.0,0.0,94.15629629629628,4967.0,4967.0,1168.0,75.0,0.0,0.0,0.0,-0.0132104452054794,0.1933621621621621,0.0150996577410912,0.0,0.0,0.0,0.0,0.0,0.0,113.03798611111112,257.0,2756.0,4212.0,3753.0,1880.0,290.0,0.0,2.0,2.0,83.0,0.0,1.0,1.0,0.0,1.0,1.0,14.603112840466926,10.72373540856031,0.0482126581414904,0.0351322136256744,-0.013080444515816,0.0451749667718493,0.036960888478762,-0.0082140782930872,0.3229571984435798,0.0,0.0038910505836575,0.0038910505836575,0.0,0.0120481927710843,0.0120481927710843,0.0772715161204369,0.0,0.0005329070077271,0.0005329070077271,0.0,0.0068965517241379,0.0068965517241379,99.28230324074076,59.0,59.0,16.0,3.0,0.0,0.0,0.0,57.0,50.0,16.0,3.0,0.0,0.0007625,-0.2100333333333333,0.0508474576271186,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,18-24,0,0,1,3,-0.292572223875844,-0.045716889114054,0.0383884013104309,-0.0008917818575073,-0.0121988356563994,-0.0180017608260442,0.0066076908965358,0.0257280243138371,0.0138806393187817,-0.0312802086659228
370,Lean Democrat,45 - 64,Very interested,46.978125,12769.0,11751.0,6409.0,531.0,0.0,7.0,7.0,0.1081984865033613,-0.139715984405458,0.0451876436047995,0.0,0.0005956939834907,0.0005956939834907,0.0,0.0131826741996233,0.0131826741996233,118.84835648148147,5550.0,5550.0,1833.0,320.0,0.0,4.0,4.0,-0.0651653573376977,-0.1827219672131147,0.0576576576576576,0.0,0.0007207207207207,0.0007207207207207,0.0,0.0125,0.0125,46.90701388888889,303.0,3531.0,4904.0,4298.0,2474.0,820.0,1.0,11.0,12.0,193.0,1.0,9.0,10.0,1.0,9.0,10.0,14.184818481848184,11.653465346534654,-0.000764872774183,-0.0051270581742395,-0.0043621854000565,-0.1040071810123627,-0.1059855986000879,-0.0019784175877251,0.636963696369637,0.0033003300330033,0.0297029702970297,0.033003300330033,0.005181347150259,0.0466321243523316,0.0518134715025906,0.1907864122847836,0.0002326663564448,0.0025593299208934,0.0027919962773382,0.0012195121951219,0.0134146341463414,0.0146341463414634,46.71628472222222,113.0,113.0,70.0,25.0,0.0,2.0,2.0,106.0,81.0,66.0,24.0,2.0,-0.0518028571428571,-0.0914375,0.2212389380530973,0.0,0.0176991150442477,0.0176991150442477,0.0,0.08,0.08,5,Ind/Lean D,45-64,1,0,1,1,-0.181699465235507,0.0639114061293197,-0.0074303242751435,-0.0282959611808453,-0.005832934703531,0.0074659544862845,-0.0110941693781033,0.0181058745435667,0.0105226562899992,0.0085445788799634
371,Lean Democrat,45 - 64,Not at all interested,132.6471412037037,1218.0,1003.0,284.0,2.0,0.0,0.0,0.0,-0.0061436619718309,0.0368,0.0019940179461615,0.0,0.0,0.0,0.0,0.0,0.0,136.24549768518517,1255.0,1255.0,313.0,18.0,0.0,3.0,3.0,-0.0754952076677316,-0.0208277777777777,0.0143426294820717,0.0,0.0023904382470119,0.0023904382470119,0.0,0.1666666666666666,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,45-64,0,0,1,1,,,,,,,,,,
372,Independent/Not sure,25 - 44,Very interested,,,,,,,,,,,,,,,,,,13.255277777777778,3113.0,3113.0,852.0,39.0,0.0,0.0,0.0,0.0216584507042253,-0.0716263157894736,0.0125281079344683,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,25-44,1,0,0,1,,,,,,,,,,
373,Lean Republican,45 - 64,Somewhat interested,25.186493055555555,10990.0,10452.0,4579.0,85.0,0.0,0.0,0.0,0.0168028827254843,0.1242458823529411,0.0081324148488327,0.0,0.0,0.0,0.0,0.0,0.0,30.11614583333333,11078.0,11078.0,1594.0,72.0,0.0,0.0,0.0,0.0166779171894604,0.134548611111111,0.0064993681169886,0.0,0.0,0.0,0.0,0.0,0.0,24.87128472222222,20.0,249.0,399.0,340.0,112.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.45,0.0709403607503607,0.0808444071071985,0.0099040463568378,0.0119666666666666,-0.0224597222222222,-0.0344263888888888,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.038235294117647,0.0,0.0,0.0,0.0,0.0,0.0,15.952488425925926,5.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,0.1282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Ind/Lean R,45-64,0,0,0,1,-0.297239644472755,0.159292684030758,0.0378717375260851,-0.0167107063241507,0.0242108649790803,-0.0215378655147681,-0.0421074263206606,0.0462964867453848,0.0195661369360997,-0.0120258336557797
