caseid,pid7_reduced,age_bin,browse_window,browse_n_total,browse_n_total_news,browse_n_total_bias,browse_n_total_fake,browse_n_total_fake_ng,browse_n_total_fake_either,browse_mean_bias,browse_mean_bias_news,browse_exposed_news,browse_exposed_fake,browse_exposed_fake_ng,browse_exposed_fake_either,browse_p_total_news,browse_p_total_fake,browse_p_total_fake_news,browse_p_total_fake_ng,browse_p_total_fake_news_ng,browse_p_total_fake_either,browse_p_total_fake_news_either,search_window,search_n_serps,search_n_results,search_n_urls,search_n_urls_bias,search_n_urls_news,search_n_urls_fake,search_n_urls_fake_ng,search_n_urls_fake_either,search_n_serps_w_news,search_n_serps_w_fake,search_n_serps_w_fake_ng,search_n_serps_w_fake_either,search_n_serps_w_fake_news,search_n_serps_w_fake_news_ng,search_n_serps_w_fake_news_either,search_mean_urls,search_mean_cmpts,search_mean_average_bias,search_mean_weighted_bias,search_mean_ranking_bias,search_mean_average_bias_news,search_mean_weighted_bias_news,search_mean_ranking_bias_news,search_p_serps_w_news,search_p_serps_w_fake,search_p_serps_w_fake_ng,search_p_serps_w_fake_either,search_p_serps_w_fake_news,search_p_serps_w_fake_news_ng,search_p_serps_w_fake_news_either,search_p_urls_news,search_p_urls_fake,search_p_urls_fake_ng,search_p_urls_fake_either,search_p_urls_news_fake,search_p_urls_news_fake_ng,search_p_urls_news_fake_either,history_window,history_n_clicks,history_n_news,history_n_bias,history_n_fake,history_n_fake_ng,history_n_fake_either,history_mean_bias,history_mean_bias_news,history_p_news,history_p_bias,history_p_fake,history_p_fake_ng,history_p_fake_either,history_p_fake_news,history_p_fake_news_ng,history_p_fake_news_either,follow_window,follow_n_clicks,follow_n_news,follow_n_bias,follow_n_fake,follow_n_fake_ng,follow_n_fake_either,follow_mean_bias,follow_mean_bias_news,follow_p_news,follow_p_bias,follow_p_fake,follow_p_fake_ng,follow_p_fake_either,follow_p_fake_news,follow_p_fake_news_ng,follow_p_fake_news_either,race,newsint,college,female,high_news,age_group,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
205,Strong Democrat,25 - 44,240.47722222222225,88516.81309523809,3624.803571428572,52965.454761904766,4.0,10.0,10.0,-0.0184341052734896,-0.2255453400594778,1.0,1.0,1.0,1.0,0.0409504527408655,4.518915514611073e-05,0.0011035080718659,0.0001129728878652,0.0027587701796649,0.0001129728878652,0.0027587701796649,62.4513425925926,305.0,4391.0,3262.0,2167.0,207.0,0.0,10.0,10.0,97.0,0.0,10.0,10.0,0.0,10.0,10.0,10.695081967213117,3.6524590163934425,-0.0064597960079359,-0.0045484738915413,0.0019113221163945,-0.1246397311827956,-0.1331831717443249,-0.0085434405615292,0.3180327868852459,0.0,0.0327868852459016,0.0327868852459016,0.0,0.1030927835051546,0.1030927835051546,0.0634580012262415,0.0,0.003065603923973,0.003065603923973,0.0,0.0483091787439613,0.0483091787439613,248.1912962962963,1581.0,79.0,818.0,0.0,1.0,1.0,-0.0553471882640586,-0.1033675324675324,0.0499683744465528,0.5173940543959519,0.0,0.0006325110689437,0.0006325110689437,0.0,0.0126582278481012,0.0126582278481012,248.19069444444443,813.0,28.0,353.0,0.0,0.0,0.0,-0.0568883852691218,-0.1150962962962963,0.034440344403444,0.4341943419434194,0.0,0.0,0.0,0.0,0.0,0.0,White,Some of the time,1,0,0,25-44,0.146204322273518,-0.0574598323397017,-0.0238015320807698,-0.0617768140898537,-0.0103544219886905,0.016252456373267,0.0124163315093161,0.0094834762977997,-0.0273707291107026,0.0138412722436045
206,Strong Democrat,45 - 64,162.31038194444446,53039.94523809524,1730.6031746031747,3795.6059523809527,0.0,0.0,0.0,0.0080311026141708,0.0944066212349121,1.0,0.0,0.0,0.0,0.0326282986687586,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,0,0,1,45-64,,,,,,,,,,
207,Strong Republican,45 - 64,104.5267013888889,74898.16666666667,4976.0,8825.333333333334,0.0,0.0,0.0,0.024209198712029,0.318359847266881,1.0,0.0,0.0,0.0,0.066436873176691,0.0,0.0,0.0,0.0,0.0,0.0,20.901215277777776,53.0,860.0,684.0,523.0,199.0,17.0,0.0,17.0,41.0,11.0,0.0,11.0,11.0,0.0,11.0,12.90566037735849,4.509433962264151,0.0259946752594155,0.0211711147987112,-0.0048235604607042,-0.0380914316510048,-0.0385024051951816,-0.0004109735441768,0.7735849056603774,0.2075471698113207,0.0,0.2075471698113207,0.2682926829268293,0.0,0.2682926829268293,0.2909356725146199,0.0248538011695906,0.0,0.0248538011695906,0.0854271356783919,0.0,0.0854271356783919,199.27346064814816,17024.0,1976.0,2234.0,0.0,0.0,0.0,0.3140907788719785,0.350184814626714,0.1160714285714285,0.1312265037593984,0.0,0.0,0.0,0.0,0.0,0.0,198.93756944444445,193.0,48.0,91.0,0.0,0.0,0.0,0.0649835164835164,0.1487872340425532,0.2487046632124352,0.4715025906735751,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,0,1,45-64,0.174100306268248,-0.0366300258625364,0.0170276566557112,-0.0793783236896416,0.0746822202445912,-0.0180738311272336,0.0068620707103335,0.0206347482931514,0.0054056301991668,-0.0263142530840512
208,Strong Democrat,45 - 64,74.23378472222223,2046.0,0.0,710.0,0.0,0.0,0.0,0.0273739002932551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.86703703703705,9735.0,718.0,1936.0,0.0,26.0,26.0,-0.0222108987603305,-0.220150506512301,0.0737544940934771,0.1988700564971751,0.0,0.0026707755521314,0.0026707755521314,0.0,0.0362116991643454,0.0362116991643454,180.5973726851852,240.0,4.0,36.0,0.0,0.0,0.0,0.0440305555555555,-0.0346999999999999,0.0166666666666666,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,Don't know,0,1,0,45-64,,,,,,,,,,
209,Strong Democrat,25 - 44,140.31384259259258,36623.63571428572,14672.5,25677.77857142857,2.0,2.0,4.0,-0.0646917608437486,-0.1325577875682561,1.0,1.0,1.0,1.0,0.4006292579596821,5.4609542744546895e-05,0.0001363094223888,5.4609542744546895e-05,0.0001363094223888,0.000109219085489,0.0002726188447776,57.91489583333333,58.0,803.0,630.0,366.0,144.0,0.0,1.0,1.0,39.0,0.0,1.0,1.0,0.0,1.0,1.0,10.862068965517242,4.637931034482759,0.0025292568938997,0.018117193408817,0.0155879365149173,-0.0339127850877193,-0.0146503702572403,0.0192624148304789,0.6724137931034483,0.0,0.0172413793103448,0.0172413793103448,0.0,0.0256410256410256,0.0256410256410256,0.2285714285714285,0.0,0.0015873015873015,0.0015873015873015,0.0,0.0069444444444444,0.0069444444444444,231.0757523148148,59539.0,12802.0,30036.0,8.0,22.0,28.0,-0.0808053102943134,-0.1024042879872712,0.2150187272208132,0.5044760577100724,0.0001343657098708,0.0003695057021448,0.0004702799845479,0.0006249023590064,0.0017184814872676,0.0021871582565224,231.59065972222223,5307.0,661.0,1886.0,1.0,2.0,3.0,-0.0567423117709438,-0.0011295345104333,0.1245524778594309,0.3553796872055775,0.0001884303749764,0.0003768607499528,0.0005652911249293,0.0015128593040847,0.0030257186081694,0.0045385779122541,White,Most of the time,1,0,1,25-44,0.168201077566758,-0.0641207410108632,-0.0180130889721747,-0.0254566552593309,-0.0076578366367155,0.004984528863983,-0.0103313694682789,0.0094178447591645,0.007248388959191,0.0167778533364554
210,Strong Democrat,25 - 44,134.29408564814815,14208.315584415584,225.0,3526.6666666666665,0.0,0.0,0.0,-0.0677472510808483,0.1889915555555555,1.0,0.0,0.0,0.0,0.0158357969080298,0.0,0.0,0.0,0.0,0.0,0.0,49.74043981481481,54.0,729.0,613.0,348.0,94.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.351851851851851,3.962962962962963,0.0380812967048383,0.043450407792984,0.0053691110881456,0.0185183,0.020835651547619,0.002317351547619,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.1533442088091354,0.0,0.0,0.0,0.0,0.0,0.0,233.9425578703704,16108.0,494.0,2455.0,3.0,42.0,44.0,-0.0074718533604887,-0.0237061728395061,0.0306679910603426,0.1524087409982617,0.0001862428606903,0.0026074000496647,0.0027315619567916,0.0060728744939271,0.0850202429149797,0.0890688259109311,233.92,1420.0,89.0,337.0,0.0,0.0,0.0,0.0139587537091988,0.0550303370786516,0.0626760563380281,0.2373239436619718,0.0,0.0,0.0,0.0,0.0,0.0,Black,Some of the time,0,0,0,25-44,0.0575920456831983,-0.0093007424205075,-0.0322054209552385,-0.0368108400948584,-0.0196536909041993,-0.0161558507454681,0.0301387128617625,0.0050360883212125,-0.0521586091621608,-0.0023152801952634
211,Strong Democrat,45 - 64,90.9953587962963,43257.0,2649.0,40090.0,13.0,97.0,102.0,0.0308463323855098,-0.2015745564363911,1.0,1.0,1.0,1.0,0.0612386434565503,0.0003005293940865,0.0049075122687806,0.0022424116327993,0.0366175915439788,0.0023579998612941,0.0385050962627406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.9922453703704,11329.0,5453.0,8026.0,51.0,212.0,238.0,-0.0996025043608273,-0.2196505860113421,0.4813310971842175,0.7084473475152264,0.0045017212463589,0.0187130373378056,0.0210080324830082,0.0093526499174766,0.0388776820099028,0.0436456996148908,181.87277777777777,3198.0,942.0,1882.0,5.0,65.0,68.0,-0.0867247077577045,-0.2266731310942578,0.2945590994371482,0.5884928080050031,0.0015634771732332,0.0203252032520325,0.0212632895559724,0.0053078556263269,0.0690021231422505,0.0721868365180467,White,Most of the time,0,1,1,45-64,0.12848794636403,0.011449012342235,-0.0209579934109626,-0.0889268594318405,-0.0044099160817441,-0.0355779233889433,0.0387356520735465,0.0275600229375427,-0.0188137675728689,-0.024076786725534
212,Strong Republican,25 - 44,96.56785879629628,13136.390873015873,666.6111111111111,6770.212698412699,1.0,32.5,32.5,0.0276749629988546,0.4390845570464206,1.0,1.0,1.0,1.0,0.0507453772923604,7.6124409639344e-05,0.0015001250104175,0.0024740433132786,0.0487540628385698,0.0024740433132786,0.0487540628385698,71.08297453703703,243.0,3885.0,2994.0,1882.0,198.0,1.0,1.0,2.0,94.0,1.0,1.0,2.0,1.0,1.0,2.0,12.320987654320987,4.530864197530864,0.0664298176897456,0.0755325921107551,0.0091027744210095,0.0139415602651316,0.0164559349301177,0.002514374664986,0.3868312757201646,0.0041152263374485,0.0041152263374485,0.0082304526748971,0.0106382978723404,0.0106382978723404,0.0212765957446808,0.0661322645290581,0.0003340013360053,0.0003340013360053,0.0006680026720106,0.005050505050505,0.005050505050505,0.0101010101010101,252.99641203703703,1379.0,83.0,628.0,1.0,0.0,1.0,0.0228950636942675,0.0299168831168831,0.0601885424220449,0.4554024655547498,0.0007251631617113,0.0,0.0007251631617113,0.0120481927710843,0.0,0.0120481927710843,252.99627314814813,1161.0,48.0,413.0,1.0,0.0,1.0,0.037674818401937,0.0072888888888888,0.041343669250646,0.3557278208440999,0.0008613264427217,0.0,0.0008613264427217,0.0208333333333333,0.0,0.0208333333333333,Asian,Most of the time,1,0,1,25-44,0.118041533094988,-0.0368421136247949,-0.0105828072691127,-0.0328281911919312,0.0057416286829698,0.0252104607148868,0.0057028464741442,0.0110950683227475,-0.0171719011573629,-0.0044305618984672
213,Strong Republican,25 - 44,140.84153935185185,9548.983333333334,126.0,8101.333333333333,1.0,5.0,6.0,0.0653700367752937,-0.2254055555555555,1.0,1.0,1.0,1.0,0.0131951219937899,0.0001047231904269,0.0079365079365079,0.0005236159521345,0.0396825396825396,0.0006283391425614,0.0476190476190476,46.333564814814814,12.0,155.0,129.0,71.0,11.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,10.75,3.75,0.0673690238095238,0.0702894101654297,0.002920386355906,0.06214,0.1053433333333333,0.0432033333333333,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.2,0.2,0.4,0.0852713178294573,0.0077519379844961,0.0077519379844961,0.0155038759689922,0.0909090909090909,0.0909090909090909,0.1818181818181818,94.5562962962963,27.0,1.0,5.0,0.0,0.0,0.0,0.04748,-0.5317,0.037037037037037,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,80.95247685185186,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,0,1,25-44,0.107269159446922,-0.057160101931655,-0.0221083383270994,0.0048255389199619,-0.0069825884062662,0.0736249652724055,-0.0229169941863027,-0.003983454549747,-0.0262822816769751,-0.0325283554084804
214,Strong Republican,25 - 44,131.24417824074075,34481.18348666057,3583.1502618333416,9555.6331699469,3.0,21.5,22.5,0.016151381774579,0.0690110744029087,1.0,1.0,1.0,1.0,0.1039161043651394,8.700397424469445e-05,0.0008372520773005,0.0006235284820869,0.0060003065539873,0.0006525298068352,0.0062793905797541,47.22153935185185,528.0,7764.0,6126.0,2861.0,424.0,0.0,29.0,29.0,193.0,0.0,21.0,21.0,0.0,21.0,21.0,11.602272727272728,4.380681818181818,0.0561304638364623,0.0530938265815094,-0.0030366372549529,0.0362966705486542,0.0384957322876614,0.0021990617390071,0.365530303030303,0.0,0.0397727272727272,0.0397727272727272,0.0,0.1088082901554404,0.1088082901554404,0.069213189683317,0.0,0.004733920992491,0.004733920992491,0.0,0.0683962264150943,0.0683962264150943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,1,1,1,25-44,0.131115090243642,-0.025050345223207,0.0109066939947875,-0.0251946300985666,-0.0249421863346262,0.0079570494224071,0.003545448194203,0.014504782681559,-0.0144439765958979,0.0111649535669366
215,Strong Republican,65+,250.8980555555556,161398.3376984127,1686.1166666666668,76677.2126984127,26.0,519.5,543.5,0.0288681074450298,-0.0184665928613085,1.0,1.0,1.0,1.0,0.0104469270917605,0.0001610921176188,0.0154200480393804,0.0032187444270382,0.3081044214022359,0.0033674448433017,0.3223383119001255,72.20944444444444,1363.0,21872.0,17047.0,11420.0,2497.0,25.0,109.0,134.0,571.0,15.0,39.0,54.0,15.0,39.0,54.0,12.50696991929567,4.515774027879677,0.0346223016308848,0.0341458502812687,-0.0004764513496161,-0.027278676031929,-0.0213869127659161,0.0058917632660128,0.4189288334556126,0.0110051357300073,0.028613352898019,0.0396184886280264,0.0262697022767075,0.0683012259194395,0.0945709281961471,0.1464773860503314,0.0014665337009444,0.0063940869361177,0.0078606206370622,0.0100120144173007,0.0436523828594313,0.053664397276732,251.66131944444444,2809.0,212.0,1559.0,1.0,41.0,42.0,-0.0249639512508017,-0.0099550239234449,0.0754716981132075,0.55500177999288,0.0003559985760056,0.0145959416162335,0.0149519401922392,0.0047169811320754,0.1933962264150943,0.1981132075471698,251.73803240740745,1322.0,156.0,614.0,0.0,33.0,33.0,0.011328664495114,-0.0418740259740259,0.1180030257186081,0.464447806354009,0.0,0.0249621785173978,0.0249621785173978,0.0,0.2115384615384615,0.2115384615384615,White,Most of the time,0,0,1,65+,0.177621312698706,-0.061525789274137,0.0081215024677955,-0.0679582175241907,0.0736106638181648,0.0026616108441105,0.010709172412843,0.0377044353012272,-0.0080184215284905,-0.0403502843432917
216,Strong Republican,25 - 44,97.01827546296296,137223.0,495.0,86809.5,2.0,17.0,18.0,0.0668753634594783,0.0082535353535353,1.0,1.0,1.0,1.0,0.0036072670033449,1.457481617513099e-05,0.004040404040404,0.0001238859374886,0.0343434343434343,0.0001311733455761,0.0363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.3260185185185,31139.0,264.0,14966.0,3.0,3.0,5.0,0.1135305692903915,-0.0171619047619047,0.0084781142618581,0.480619159253669,9.6342207521115e-05,9.6342207521115e-05,0.0001605703458685,0.0113636363636363,0.0113636363636363,0.0189393939393939,186.2696412037037,1302.0,80.0,380.0,1.0,0.0,1.0,0.057833947368421,-0.074222,0.0614439324116743,0.2918586789554531,0.0007680491551459,0.0,0.0007680491551459,0.0125,0.0,0.0125,White,Some of the time,0,1,0,25-44,0.211059150973253,-0.0358898499292557,-0.0490681897278427,-0.0363825398461172,-0.0802127183577291,-0.0340546278147975,0.0041882000736163,-0.0019228390386713,0.0153189796203188,0.0393208254977688
217,Strong Democrat,45 - 64,88.81634259259259,20409.75163884718,378.9245549671201,7358.695066086411,0.0,0.0,0.0,0.0446277562375611,0.089488803182281,1.0,0.0,0.0,0.0,0.0185658582070096,0.0,0.0,0.0,0.0,0.0,0.0,47.02111111111111,8.0,104.0,80.0,42.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.625,-0.1099666666666666,-0.1282964876818783,-0.0183298210152116,0.2005749999999999,0.1758583333333333,-0.0247166666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,Most of the time,1,1,1,45-64,0.0274363105977828,-0.000138384660392,-0.0198102991910983,-0.0485226663372552,-0.0425685689557984,0.0428958348852986,0.0056282804765906,0.0191190727681892,-0.0441727375434482,-0.0283311468175241
218,Strong Republican,45 - 64,180.9803703703704,99157.0,42009.0,74625.0,7.0,22.0,24.0,0.2005231955383886,0.3816153133852269,1.0,1.0,1.0,1.0,0.4236614661597265,7.059511683491837e-05,0.0001666309600323,0.0002218703671954,0.0005236973029588,0.0002420404005768,0.0005713061486824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6936921296296,12009.0,1599.0,3896.0,7.0,26.0,28.0,0.2274849589322382,0.3597729888816219,0.1331501373969522,0.3244233491548006,0.0005828961612124,0.0021650428845032,0.0023315846448496,0.0043777360850531,0.016260162601626,0.0175109443402126,174.06931712962964,77.0,6.0,21.0,0.0,0.0,0.0,0.2216571428571428,0.2701,0.0779220779220779,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,0,1,45-64,,,,,,,,,,
219,Strong Republican,25 - 44,97.01703703703704,54245.5,2089.0,41229.5,1.0,30.0,30.0,0.061049986634836,0.0025640497845859,1.0,1.0,1.0,1.0,0.0385101068291379,1.8434708869860174e-05,0.0004786979415988,0.0005530412660958,0.0143609382479655,0.0005530412660958,0.0143609382479655,12.416898148148148,183.0,2496.0,2004.0,1124.0,535.0,0.0,5.0,5.0,120.0,0.0,5.0,5.0,0.0,5.0,5.0,10.950819672131148,4.245901639344262,-0.0002021637803519,0.0069339161024103,0.0071360798827623,0.0021274121272246,0.0186818461233922,0.0165544339961676,0.6557377049180327,0.0,0.0273224043715847,0.0273224043715847,0.0,0.0416666666666666,0.0416666666666666,0.2669660678642714,0.0,0.0024950099800399,0.0024950099800399,0.0,0.0093457943925233,0.0093457943925233,188.69454861111112,39161.0,1620.0,26544.0,2.0,56.0,56.0,0.1163014843279083,0.0716297314178638,0.0413676872398559,0.6778172161078624,5.107121881463701e-05,0.0014299941268098,0.0014299941268098,0.0012345679012345,0.0345679012345679,0.0345679012345679,187.0730092592593,339.0,37.0,101.0,0.0,0.0,0.0,0.0531,0.0289729729729729,0.1091445427728613,0.2979351032448377,0.0,0.0,0.0,0.0,0.0,0.0,White,Don't know,0,1,0,25-44,0.229203371868286,-0.054257034118706,-0.0643961207037366,0.0071550881366956,0.0351908365434146,-0.0044284847064337,0.0032334596582157,-0.012687348482746,0.037284673632715,0.0034259725251869
220,Strong Democrat,18 - 24,141.7453935185185,49092.538095238095,767.0,38564.85476190476,3.0,2.0,5.0,-0.1257727005791686,-0.0051980443285528,1.0,1.0,1.0,1.0,0.0156235556310419,6.110908330264138e-05,0.0039113428943937,4.073938886842758e-05,0.0026075619295958,0.000101848472171,0.0065189048239895,72.18862268518518,999.0,14030.0,10693.0,6555.0,2189.0,20.0,15.0,35.0,588.0,17.0,9.0,25.0,17.0,9.0,25.0,10.703703703703704,4.007007007007007,-0.0877068790339909,-0.0778872551569415,0.0098196238770494,-0.1301919163088148,-0.12976241196673,0.0004295043420847,0.5885885885885885,0.017017017017017,0.009009009009009,0.025025025025025,0.0289115646258503,0.0153061224489795,0.042517006802721,0.204713363882914,0.0018703824932198,0.0014027868699148,0.0032731693631347,0.0091365920511649,0.0068524440383736,0.0159890360895386,234.853425925926,15085.0,1287.0,7016.0,16.0,6.0,22.0,-0.0342427166476624,-0.0989133971291865,0.085316539608883,0.4650977792509115,0.0010606562810739,0.0003977461054027,0.0014584023864766,0.0124320124320124,0.0046620046620046,0.017094017094017,234.72604166666667,3146.0,374.0,1109.0,7.0,3.0,10.0,-0.0687814247069431,-0.0786270718232044,0.1188811188811188,0.3525111252383979,0.0022250476795931,0.0009535918626827,0.0031786395422759,0.0187165775401069,0.0080213903743315,0.0267379679144385,White,Most of the time,0,1,1,18-24,0.147177735465946,-0.0042216719695874,0.0152120602953441,0.0005767037592937,0.0024918501330843,0.0016038030945193,-0.001253448165123,0.0150931818742761,0.0053380315813332,0.0019723994117783
221,Strong Democrat,18 - 24,159.0913888888889,8223.713095238096,57.0,2082.5619047619048,0.0,0.0,0.0,0.0003304237933305,-0.0462438596491227,1.0,0.0,0.0,0.0,0.0069311756550706,0.0,0.0,0.0,0.0,0.0,0.0,47.66115740740741,198.0,2709.0,2079.0,827.0,119.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.055555555555555,-0.1619404022948377,-0.1621861628855461,-0.0002457605907083,-0.0476799054373522,-0.0390442594468835,0.0086356459904686,0.2626262626262626,0.0,0.0,0.0,0.0,0.0,0.0,0.0572390572390572,0.0,0.0,0.0,0.0,0.0,0.0,202.06810185185185,65.0,2.0,38.0,0.0,0.0,0.0,-0.1005868421052631,0.1129,0.0307692307692307,0.5846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,225.8191898148148,172.0,2.0,28.0,0.0,0.0,0.0,-0.1225607142857142,0.1129,0.0116279069767441,0.1627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,White,Some of the time,0,1,0,18-24,0.079186179639915,-0.0048515657349527,0.008575645564116,0.0456000035588243,-0.0136093070943391,0.0169879204917968,-0.0295705850690435,0.020846915589701,-0.0206457254164739,0.0064919604656668
222,Strong Democrat,18 - 24,57.29446759259259,65461.39761904762,182.0,59999.71904761904,1.0,0.0,1.0,0.0841345005146071,-0.1445494505494505,1.0,1.0,0.0,1.0,0.0027802645012125,1.5276178578091117e-05,0.0054945054945054,0.0,0.0,1.5276178578091117e-05,0.0054945054945054,44.80571759259259,646.0,9981.0,7253.0,4724.0,1221.0,4.0,21.0,25.0,337.0,4.0,18.0,20.0,4.0,18.0,20.0,11.227554179566564,5.184210526315789,-0.0279220111889352,-0.011150135433148,0.0167718757557871,-0.1573889074371077,-0.1314815823650248,0.0259073250720828,0.521671826625387,0.0061919504643962,0.0278637770897832,0.0309597523219814,0.0118694362017804,0.0534124629080118,0.059347181008902,0.1683441334620157,0.0005514959327174,0.0028953536467668,0.0034468495794843,0.0032760032760032,0.0171990171990172,0.0204750204750204,229.55690972222223,36215.0,691.0,12933.0,1.0,2.0,3.0,0.046199675249362,-0.0080672082717872,0.0190804915090432,0.3571172166229462,2.761286759629988e-05,5.522573519259975e-05,8.283860278889963e-05,0.0014471780028943,0.0028943560057887,0.004341534008683,229.5949652777778,5425.0,146.0,962.0,1.0,1.0,2.0,0.0231906444906444,-0.0220743055555555,0.0269124423963133,0.1773271889400921,0.000184331797235,0.000184331797235,0.00036866359447,0.0068493150684931,0.0068493150684931,0.0136986301369863,Hispanic,Only now and then,1,1,0,18-24,0.117665333250829,-0.0305314842133239,-0.0231930339162775,-0.0259682409337258,0.0259870375842394,-0.0045274231738158,0.0042571086990325,-0.0002458855191876,-0.0044452102629919,0.0021104585426826
223,Strong Republican,18 - 24,93.60987268518518,5438.5,63.0,1611.5,0.0,0.0,0.0,0.0008221476510067,0.0550111111111111,1.0,0.0,0.0,0.0,0.0115840764916796,0.0,0.0,0.0,0.0,0.0,0.0,35.150162037037035,25.0,351.0,259.0,149.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,5.24,0.0203740412698412,0.0332789287135527,0.0129048874437114,-0.1356961904761904,-0.1315839206349206,0.0041122698412698,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0501930501930501,0.0,0.0,0.0,0.0,0.0,0.0,189.9634837962963,738.0,33.0,249.0,0.0,0.0,0.0,0.0235184738955823,-0.078830303030303,0.0447154471544715,0.3373983739837398,0.0,0.0,0.0,0.0,0.0,0.0,188.06898148148147,280.0,4.0,47.0,0.0,0.0,0.0,-0.0282808510638297,-0.0602999999999999,0.0142857142857142,0.1678571428571428,0.0,0.0,0.0,0.0,0.0,0.0,White,Some of the time,0,1,0,18-24,0.181545729092225,-0.0628045277020282,-0.0257159273461475,-0.0315805734907998,-0.0727670515825344,-0.0654463131209579,-0.0007850689645358,-0.0243962804314377,0.0225754286568069,0.0378369101104543
224,Strong Republican,45 - 64,40.87649305555556,38293.12940299577,22.0,3497.270921985816,0.0,3.0,3.0,0.0047949794893638,0.0141545454545454,1.0,0.0,1.0,1.0,0.0005745155943896,0.0,0.0,7.834303559858187e-05,0.1363636363636363,7.834303559858187e-05,0.1363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,0,0,1,45-64,,,,,,,,,,
225,Strong Republican,65+,153.34755787037037,243289.01666666663,2532.04761904762,62540.68690476191,446.0,1141.5,1234.5,0.0142385708374331,0.3432370592217855,1.0,1.0,1.0,1.0,0.0104075706077467,0.001833210582667,0.1761420269685742,0.004691950403844,0.4508209053466985,0.0050742118033688,0.487550072405168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Some of the time,0,0,0,65+,0.497653400865552,0.46188238495649,-0.17732432982542,-0.144692613777622,-0.107808808961187,-0.102444227795543,-0.0066740720097733,-0.180513086465756,0.0622888797911618,0.0024050322521071
